Datum,Stanica,PM10,PM2.5,O3,SO2,CO,NO2,NOx,Benzén,Hg
2023-02-02 14:06:02.502983,Strážske Mierová,14,11,x,x,x,x,x,x,x
2023-02-02 14:06:02.502983,Trebišov T. G. Masaryka,11,2,63,x,x,*,*,x,x
2023-02-02 14:06:02.502983,Krompachy SNP,28,29,x,10,400,32,60,1.8,x
2023-02-02 14:06:02.502983,Poprad Železničná,4,4,x,x,x,13,27,x,x
2023-02-02 14:06:02.502983,Stará Lesná AÚ SAV EMEP,10,3,56,x,x,5,6,x,x
2023-02-02 14:06:02.502983,Gánovce Meteo. st,x,x,*,x,x,2,4,x,x
2023-02-02 14:06:02.502983,Prešov Arm. gen. L. Svobodu,22,16,x,x,561,43,105,0.8,x
2023-02-02 14:06:02.502983,Humenné Nám. slobody,14,31,48,x,x,13,17,x,x
2023-02-02 14:06:02.502983,Starina Vodná nádrž EMEP,x,x,*,x,x,*,*,x,*
2023-02-02 14:06:02.502983,Kolonické sedlo,*,*,x,x,x,x,x,x,x
2023-02-02 14:06:02.502983,Vranov nad Top. M. R. Štefánika,16,14,x,8,x,x,x,x,x
2023-02-02 14:06:02.502983,Bardejov Pod Vinbargom,4,4,61,x,x,9,11,x,x
2023-02-02 15:06:02.173401,Bratislava Kamenné nám.,9,5,x,x,x,x,x,x,x
2023-02-02 15:06:02.173401,Bratislava Trnavské Mýto,14,4,x,x,231,26,64,0.1,x
2023-02-02 15:06:02.173401,Bratislava Jeséniova,5,3,61,2,x,10,12,x,x
2023-02-02 15:06:02.173401,Bratislava Mamateyova,6,2,67,4,x,9,9,x,x
2023-02-02 15:06:02.173401,Bratislava Púchovská,7,2,x,2,*,8,9,0.1,x
2023-02-02 15:06:02.173401,Bratislava Padlých hrdinov mobilná AMS,8,4,x,x,PDL,15,22,x,x
2023-02-02 15:06:02.173401,Rovinka mobilná AMS,6,x,x,1,160,*,*,0.7,x
2023-02-02 15:06:02.173401,Pezinok Obrancov mieru,4,2,64,x,x,5,7,x,x
2023-02-02 15:06:02.173401,Rohožník Senická,9,7,x,12,796,11,23,0.4,x
2023-02-02 15:06:02.173401,Senec Boldocká,10,7,56,x,219,15,33,x,x
2023-02-02 15:06:02.173401,Nitra Janíkovce,PDL,1,67,x,x,6,8,x,x
2023-02-02 15:06:02.173401,Nitra Štúrova,15,4,x,3,169,PDL,22,0.1,x
2023-02-02 15:06:02.173401,Komárno Vnútorná okružná,5,PDL,59,x,x,10,11,x,x
2023-02-02 15:06:02.173401,Plášťovce,7,7,62,x,x,*,*,x,x
2023-02-02 15:06:02.173401,Topoľníky Aszód EMEP,5,1,64,PDL,x,6,5,x,*
2023-02-02 15:06:02.173401,Senica Hviezdoslavova,14,5,x,9,x,x,x,x,x
2023-02-02 15:06:02.173401,Trnava Kollárova,14,3,x,x,232,19,40,0.3,x
2023-02-02 15:06:02.173401,Sereď Vinárska,7,4,x,x,x,8,12,x,x
2023-02-02 15:06:02.173401,Trenčín Hasičská,18,5,x,*,233,26,41,0.4,x
2023-02-02 15:06:02.173401,Púchov 1. mája,9,4,x,*,197,6,11,x,x
2023-02-02 15:06:02.173401,Bystričany Rozvodňa SSE,2,2,x,44,x,x,x,x,x
2023-02-02 15:06:02.173401,Handlová Morovianska cesta,*,*,x,*,x,x,x,x,x
2023-02-02 15:06:02.173401,Prievidza Malonecpalská,10,6,48,27,x,23,42,x,x
2023-02-02 15:06:02.173401,Žarnovica Dolná,7,6,x,x,x,10,13,x,x
2023-02-02 15:06:02.173401,Žiar nad Hronom Jilemnického,11,5,x,x,x,x,x,x,x
2023-02-02 15:06:02.173401,Zvolen J. Alexyho,5,7,x,x,x,x,x,x,x
2023-02-02 15:06:02.173401,Banská Bystrica Štefánikovo nábrežie,9,7,x,7,730,38,129,0.4,x
2023-02-02 15:06:02.173401,Banská Bystrica Zelená,5,2,*,x,x,3,5,x,x
2023-02-02 15:06:02.173401,Lučenec Gemerská cesta,17,12,55,x,213,11,14,0.2,x
2023-02-02 15:06:02.173401,Hnúšťa Hlavná,PDL,1,x,x,x,x,x,x,x
2023-02-02 15:06:02.173401,Jelšava Jesenského,14,13,*,x,x,4,6,x,x
2023-02-02 15:06:02.173401,Žilina Obežná,8,4,44,x,*,20,34,x,x
2023-02-02 15:06:02.173401,Oščadnica,6,5,59,5,x,8,11,x,x
2023-02-02 15:06:02.173401,Martin Jesenského,11,7,x,x,451,18,33,0.5,x
2023-02-02 15:06:02.173401,Ružomberok Riadok,6,3,52,3,408,9,18,0.6,x
2023-02-02 15:06:02.173401,Chopok EMEP,x,x,73,x,x,PDL,2,x,x
2023-02-02 15:06:02.173401,Liptovský Mikuláš Školská,*,*,x,3,x,12,16,x,x
2023-02-02 15:06:02.173401,Košice Ďumbierska,x,x,66,x,x,x,x,x,x
2023-02-02 15:06:02.173401,Košice Amurská,15,7,x,x,x,x,x,x,x
2023-02-02 15:06:02.173401,Košice Štefánikova,35,21,x,11,512,20,35,0.6,x
2023-02-02 15:06:02.173401,Kojšovská hoľa,x,x,*,x,x,*,*,x,x
2023-02-02 15:06:02.173401,Veľká Ida Letná,6,4,x,x,240,x,x,x,x
2023-02-02 15:06:02.173401,Strážske Mierová,14,13,x,x,x,x,x,x,x
2023-02-02 15:06:02.173401,Trebišov T. G. Masaryka,8,6,56,x,x,12,21,x,x
2023-02-02 15:06:02.173401,Krompachy SNP,10,13,x,10,284,13,27,0.4,x
2023-02-02 15:06:02.173401,Poprad Železničná,5,5,x,x,x,12,22,x,x
2023-02-02 15:06:02.173401,Stará Lesná AÚ SAV EMEP,2,PDL,57,x,x,5,6,x,x
2023-02-02 15:06:02.173401,Gánovce Meteo. st,x,x,*,x,x,3,5,x,x
2023-02-02 15:06:02.173401,Prešov Arm. gen. L. Svobodu,18,15,x,x,492,44,112,0.8,x
2023-02-02 15:06:02.173401,Humenné Nám. slobody,11,26,51,x,x,12,16,x,x
2023-02-02 15:06:02.173401,Starina Vodná nádrž EMEP,x,x,*,x,x,*,*,x,*
2023-02-02 15:06:02.173401,Kolonické sedlo,*,*,x,x,x,x,x,x,x
2023-02-02 15:06:02.173401,Vranov nad Top. M. R. Štefánika,9,9,x,7,x,x,x,x,x
2023-02-02 15:06:02.173401,Bardejov Pod Vinbargom,4,7,57,x,x,11,13,x,x
2023-02-02 16:06:01.882775,Bratislava Kamenné nám.,8,5,x,x,x,x,x,x,x
2023-02-02 16:06:01.882775,Bratislava Trnavské Mýto,13,5,x,x,259,37,89,0.2,x
2023-02-02 16:06:01.882775,Bratislava Jeséniova,5,3,59,2,x,11,13,x,x
2023-02-02 16:06:01.882775,Bratislava Mamateyova,6,2,64,4,x,*,*,x,x
2023-02-02 16:06:01.882775,Bratislava Púchovská,5,PDL,x,2,179,9,10,0.1,x
2023-02-02 16:06:01.882775,Bratislava Padlých hrdinov mobilná AMS,13,3,x,x,PDL,17,24,x,x
2023-02-02 16:06:01.882775,Rovinka mobilná AMS,5,x,x,2,164,*,*,0.6,x
2023-02-02 16:06:01.882775,Pezinok Obrancov mieru,4,3,66,x,x,4,5,x,x
2023-02-02 16:06:01.882775,Rohožník Senická,8,6,x,12,814,12,24,0.4,x
2023-02-02 16:06:01.882775,Senec Boldocká,11,11,54,x,254,18,41,x,x
2023-02-02 16:06:01.882775,Nitra Janíkovce,5,3,67,x,x,7,8,x,x
2023-02-02 16:06:01.882775,Nitra Štúrova,14,6,x,3,174,PDL,12,0.1,x
2023-02-02 16:06:01.882775,Komárno Vnútorná okružná,5,3,58,x,x,10,11,x,x
2023-02-02 16:06:01.882775,Plášťovce,9,PDL,62,x,x,*,*,x,x
2023-02-02 16:06:01.882775,Topoľníky Aszód EMEP,4,2,64,PDL,x,5,5,x,*
2023-02-02 16:06:01.882775,Senica Hviezdoslavova,21,7,x,9,x,x,x,x,x
2023-02-02 16:06:01.882775,Trnava Kollárova,9,4,x,x,261,22,47,0.4,x
2023-02-02 16:06:01.882775,Sereď Vinárska,12,2,x,x,x,7,12,x,x
2023-02-02 16:06:01.882775,Trenčín Hasičská,10,2,x,11,*,27,44,0.4,x
2023-02-02 16:06:01.882775,Púchov 1. mája,2,2,x,3,169,5,8,x,x
2023-02-02 16:06:01.882775,Bystričany Rozvodňa SSE,3,2,x,45,x,x,x,x,x
2023-02-02 16:06:01.882775,Handlová Morovianska cesta,5,4,x,10,x,x,x,x,x
2023-02-02 16:06:01.882775,Prievidza Malonecpalská,10,3,49,26,x,24,43,x,x
2023-02-02 16:06:01.882775,Žarnovica Dolná,8,5,x,x,x,7,10,x,x
2023-02-02 16:06:01.882775,Žiar nad Hronom Jilemnického,10,3,x,x,x,x,x,x,x
2023-02-02 16:06:01.882775,Zvolen J. Alexyho,5,5,x,x,x,x,x,x,x
2023-02-02 16:06:01.882775,Banská Bystrica Štefánikovo nábrežie,9,5,x,7,716,32,100,0.4,x
2023-02-02 16:06:01.882775,Banská Bystrica Zelená,4,PDL,*,x,x,4,5,x,x
2023-02-02 16:06:01.882775,Lučenec Gemerská cesta,13,4,53,x,224,14,20,0.2,x
2023-02-02 16:06:01.882775,Hnúšťa Hlavná,2,3,x,x,x,x,x,x,x
2023-02-02 16:06:01.882775,Jelšava Jesenského,5,2,*,x,x,5,8,x,x
2023-02-02 16:06:01.882775,Žilina Obežná,10,5,46,x,221,18,26,x,x
2023-02-02 16:06:01.882775,Oščadnica,12,10,64,4,x,6,8,x,x
2023-02-02 16:06:01.882775,Martin Jesenského,11,6,x,x,458,15,30,0.4,x
2023-02-02 16:06:01.882775,Ružomberok Riadok,8,6,48,4,419,15,28,0.8,x
2023-02-02 16:06:01.882775,Chopok EMEP,x,x,74,x,x,1,2,x,x
2023-02-02 16:06:01.882775,Liptovský Mikuláš Školská,*,*,x,3,x,12,16,x,x
2023-02-02 16:06:01.882775,Košice Ďumbierska,x,x,65,x,x,x,x,x,x
2023-02-02 16:06:01.882775,Košice Amurská,16,10,x,x,x,x,x,x,x
2023-02-02 16:06:01.882775,Košice Štefánikova,31,20,x,10,553,33,62,0.5,x
2023-02-02 16:06:01.882775,Kojšovská hoľa,x,x,67,x,x,2,3,x,x
2023-02-02 16:06:01.882775,Veľká Ida Letná,6,5,x,x,258,x,x,x,x
2023-02-02 16:06:01.882775,Strážske Mierová,18,13,x,x,x,x,x,x,x
2023-02-02 16:06:01.882775,Trebišov T. G. Masaryka,15,8,57,x,x,11,17,x,x
2023-02-02 16:06:01.882775,Krompachy SNP,7,5,x,10,314,35,69,0.4,x
2023-02-02 16:06:01.882775,Poprad Železničná,5,2,x,x,x,15,26,x,x
2023-02-02 16:06:01.882775,Stará Lesná AÚ SAV EMEP,PDL,PDL,60,x,x,3,4,x,x
2023-02-02 16:06:01.882775,Gánovce Meteo. st,x,x,*,x,x,3,5,x,x
2023-02-02 16:06:01.882775,Prešov Arm. gen. L. Svobodu,10,7,x,x,427,43,107,0.4,x
2023-02-02 16:06:01.882775,Humenné Nám. slobody,11,25,36,x,x,26,34,x,x
2023-02-02 16:06:01.882775,Starina Vodná nádrž EMEP,x,x,58,x,x,4,5,x,1.3
2023-02-02 16:06:01.882775,Kolonické sedlo,*,*,x,x,x,x,x,x,x
2023-02-02 16:06:01.882775,Vranov nad Top. M. R. Štefánika,11,8,x,7,x,x,x,x,x
2023-02-02 16:06:01.882775,Bardejov Pod Vinbargom,5,5,57,x,x,7,9,x,x
2023-02-02 17:06:02.531883,Bratislava Kamenné nám.,7,4,x,x,x,x,x,x,x
2023-02-02 17:06:02.531883,Bratislava Trnavské Mýto,25,7,x,x,262,42,92,0.2,x
2023-02-02 17:06:02.531883,Bratislava Jeséniova,4,3,57,2,x,13,15,x,x
2023-02-02 17:06:02.531883,Bratislava Mamateyova,5,3,82,*,x,13,13,x,x
2023-02-02 17:06:02.531883,Bratislava Púchovská,4,PDL,x,2,185,8,10,0.2,x
2023-02-02 17:06:02.531883,Bratislava Padlých hrdinov mobilná AMS,16,4,x,x,PDL,21,27,x,x
2023-02-02 17:06:02.531883,Rovinka mobilná AMS,6,x,x,3,164,*,*,0.8,x
2023-02-02 17:06:02.531883,Pezinok Obrancov mieru,5,5,64,x,x,7,10,x,x
2023-02-02 17:06:02.531883,Rohožník Senická,9,4,x,11,839,12,22,0.6,x
2023-02-02 17:06:02.531883,Senec Boldocká,14,6,47,x,293,27,61,x,x
2023-02-02 17:06:02.531883,Nitra Janíkovce,8,2,67,x,x,8,9,x,x
2023-02-02 17:06:02.531883,Nitra Štúrova,17,6,x,3,187,PDL,12,0.1,x
2023-02-02 17:06:02.531883,Komárno Vnútorná okružná,10,4,58,x,x,10,11,x,x
2023-02-02 17:06:02.531883,Plášťovce,11,6,60,x,x,*,*,x,x
2023-02-02 17:06:02.531883,Topoľníky Aszód EMEP,8,2,62,PDL,x,6,6,x,*
2023-02-02 17:06:02.531883,Senica Hviezdoslavova,15,6,x,9,x,x,x,x,x
2023-02-02 17:06:02.531883,Trnava Kollárova,12,3,x,x,293,30,65,0.4,x
2023-02-02 17:06:02.531883,Sereď Vinárska,9,3,x,x,x,9,13,x,x
2023-02-02 17:06:02.531883,Trenčín Hasičská,14,1,x,11,240,27,46,0.5,x
2023-02-02 17:06:02.531883,Púchov 1. mája,2,4,x,3,166,4,6,x,x
2023-02-02 17:06:02.531883,Bystričany Rozvodňa SSE,6,3,x,46,x,x,x,x,x
2023-02-02 17:06:02.531883,Handlová Morovianska cesta,6,5,x,10,x,x,x,x,x
2023-02-02 17:06:02.531883,Prievidza Malonecpalská,9,5,45,26,x,27,46,x,x
2023-02-02 17:06:02.531883,Žarnovica Dolná,11,9,x,x,x,17,21,x,x
2023-02-02 17:06:02.531883,Žiar nad Hronom Jilemnického,11,3,x,x,x,x,x,x,x
2023-02-02 17:06:02.531883,Zvolen J. Alexyho,5,4,x,x,x,x,x,x,x
2023-02-02 17:06:02.531883,Banská Bystrica Štefánikovo nábrežie,13,10,x,7,685,24,73,0.4,x
2023-02-02 17:06:02.531883,Banská Bystrica Zelená,6,2,*,x,x,3,5,x,x
2023-02-02 17:06:02.531883,Lučenec Gemerská cesta,16,8,56,x,262,15,20,0.3,x
2023-02-02 17:06:02.531883,Hnúšťa Hlavná,5,5,x,x,x,x,x,x,x
2023-02-02 17:06:02.531883,Jelšava Jesenského,8,7,*,x,x,5,8,x,x
2023-02-02 17:06:02.531883,Žilina Obežná,10,3,21,x,341,46,76,x,x
2023-02-02 17:06:02.531883,Oščadnica,14,14,50,6,x,17,21,x,x
2023-02-02 17:06:02.531883,Martin Jesenského,12,5,x,x,537,23,42,0.5,x
2023-02-02 17:06:02.531883,Ružomberok Riadok,8,5,45,4,472,*,*,0.7,x
2023-02-02 17:06:02.531883,Chopok EMEP,x,x,72,x,x,2,3,x,x
2023-02-02 17:06:02.531883,Liptovský Mikuláš Školská,*,*,x,3,x,16,19,x,x
2023-02-02 17:06:02.531883,Košice Ďumbierska,x,x,59,x,x,x,x,x,x
2023-02-02 17:06:02.531883,Košice Amurská,13,9,x,x,x,x,x,x,x
2023-02-02 17:06:02.531883,Košice Štefánikova,27,13,x,7,671,48,105,0.6,x
2023-02-02 17:06:02.531883,Kojšovská hoľa,x,x,67,x,x,2,2,x,x
2023-02-02 17:06:02.531883,Veľká Ida Letná,11,7,x,x,294,x,x,x,x
2023-02-02 17:06:02.531883,Strážske Mierová,18,16,x,x,x,x,x,x,x
2023-02-02 17:06:02.531883,Trebišov T. G. Masaryka,16,9,54,x,x,12,19,x,x
2023-02-02 17:06:02.531883,Krompachy SNP,5,9,x,10,286,22,34,0.9,x
2023-02-02 17:06:02.531883,Poprad Železničná,5,3,x,x,x,13,20,x,x
2023-02-02 17:06:02.531883,Stará Lesná AÚ SAV EMEP,PDL,PDL,58,x,x,4,4,x,x
2023-02-02 17:06:02.531883,Gánovce Meteo. st,x,x,*,x,x,3,7,x,x
2023-02-02 17:06:02.531883,Prešov Arm. gen. L. Svobodu,14,6,x,x,460,44,121,0.5,x
2023-02-02 17:06:02.531883,Humenné Nám. slobody,16,29,35,x,x,28,37,x,x
2023-02-02 17:06:02.531883,Starina Vodná nádrž EMEP,x,x,57,x,x,5,6,x,1.4
2023-02-02 17:06:02.531883,Kolonické sedlo,*,*,x,x,x,x,x,x,x
2023-02-02 17:06:02.531883,Vranov nad Top. M. R. Štefánika,10,7,x,7,x,x,x,x,x
2023-02-02 17:06:02.531883,Bardejov Pod Vinbargom,3,2,48,x,x,15,17,x,x
2023-02-02 18:06:02.206227,Bratislava Kamenné nám.,10,5,x,x,x,x,x,x,x
2023-02-02 18:06:02.206227,Bratislava Trnavské Mýto,18,6,x,x,305,42,96,0.2,x
2023-02-02 18:06:02.206227,Bratislava Jeséniova,4,1,56,2,x,15,17,x,x
2023-02-02 18:06:02.206227,Bratislava Mamateyova,5,3,69,4,x,16,15,x,x
2023-02-02 18:06:02.206227,Bratislava Púchovská,3,2,x,2,188,11,12,0.2,x
2023-02-02 18:06:02.206227,Bratislava Padlých hrdinov mobilná AMS,13,5,x,x,PDL,24,29,x,x
2023-02-02 18:06:02.206227,Rovinka mobilná AMS,11,x,x,1,167,*,*,0.8,x
2023-02-02 18:06:02.206227,Pezinok Obrancov mieru,2,2,66,x,x,4,5,x,x
2023-02-02 18:06:02.206227,Rohožník Senická,8,7,x,11,773,13,22,0.5,x
2023-02-02 18:06:02.206227,Senec Boldocká,15,4,45,x,275,32,72,x,x
2023-02-02 18:06:02.206227,Nitra Janíkovce,4,3,61,x,x,11,12,x,x
2023-02-02 18:06:02.206227,Nitra Štúrova,11,6,x,3,234,PDL,12,0.1,x
2023-02-02 18:06:02.206227,Komárno Vnútorná okružná,8,3,57,x,x,11,11,x,x
2023-02-02 18:06:02.206227,Plášťovce,16,10,54,x,x,*,*,x,x
2023-02-02 18:06:02.206227,Topoľníky Aszód EMEP,10,3,57,1,x,7,7,x,*
2023-02-02 18:06:02.206227,Senica Hviezdoslavova,13,7,x,8,x,x,x,x,x
2023-02-02 18:06:02.206227,Trnava Kollárova,10,3,x,x,265,20,37,0.5,x
2023-02-02 18:06:02.206227,Sereď Vinárska,9,5,x,x,x,10,15,x,x
2023-02-02 18:06:02.206227,Trenčín Hasičská,8,1,x,11,256,28,47,0.5,x
2023-02-02 18:06:02.206227,Púchov 1. mája,3,2,x,3,174,5,6,x,x
2023-02-02 18:06:02.206227,Bystričany Rozvodňa SSE,11,6,x,46,x,x,x,x,x
2023-02-02 18:06:02.206227,Handlová Morovianska cesta,8,6,x,10,x,x,x,x,x
2023-02-02 18:06:02.206227,Prievidza Malonecpalská,16,11,48,26,x,26,42,x,x
2023-02-02 18:06:02.206227,Žarnovica Dolná,11,9,x,x,x,20,26,x,x
2023-02-02 18:06:02.206227,Žiar nad Hronom Jilemnického,11,4,x,x,x,x,x,x,x
2023-02-02 18:06:02.206227,Zvolen J. Alexyho,3,4,x,x,x,x,x,x,x
2023-02-02 18:06:02.206227,Banská Bystrica Štefánikovo nábrežie,12,8,x,7,755,34,84,0.4,x
2023-02-02 18:06:02.206227,Banská Bystrica Zelená,5,3,*,x,x,8,10,x,x
2023-02-02 18:06:02.206227,Lučenec Gemerská cesta,15,10,48,x,258,21,30,0.2,x
2023-02-02 18:06:02.206227,Hnúšťa Hlavná,2,2,x,x,x,x,x,x,x
2023-02-02 18:06:02.206227,Jelšava Jesenského,15,12,*,x,x,7,10,x,x
2023-02-02 18:06:02.206227,Žilina Obežná,12,7,42,x,260,25,35,x,x
2023-02-02 18:06:02.206227,Oščadnica,31,30,54,6,x,15,18,x,x
2023-02-02 18:06:02.206227,Martin Jesenského,10,6,x,x,518,29,48,0.5,x
2023-02-02 18:06:02.206227,Ružomberok Riadok,12,11,29,*,636,39,71,1.5,x
2023-02-02 18:06:02.206227,Chopok EMEP,x,x,70,x,x,2,3,x,x
2023-02-02 18:06:02.206227,Liptovský Mikuláš Školská,*,*,x,3,x,12,15,x,x
2023-02-02 18:06:02.206227,Košice Ďumbierska,x,x,56,x,x,x,x,x,x
2023-02-02 18:06:02.206227,Košice Amurská,17,10,x,x,x,x,x,x,x
2023-02-02 18:06:02.206227,Košice Štefánikova,43,17,x,10,703,61,145,1,x
2023-02-02 18:06:02.206227,Kojšovská hoľa,x,x,67,x,x,3,4,x,x
2023-02-02 18:06:02.206227,Veľká Ida Letná,13,8,x,x,385,x,x,x,x
2023-02-02 18:06:02.206227,Strážske Mierová,13,10,x,x,x,x,x,x,x
2023-02-02 18:06:02.206227,Trebišov T. G. Masaryka,15,9,42,x,x,22,31,x,x
2023-02-02 18:06:02.206227,Krompachy SNP,7,4,x,10,238,13,20,0.5,x
2023-02-02 18:06:02.206227,Poprad Železničná,6,2,x,x,x,16,22,x,x
2023-02-02 18:06:02.206227,Stará Lesná AÚ SAV EMEP,PDL,PDL,61,x,x,*,*,x,x
2023-02-02 18:06:02.206227,Gánovce Meteo. st,x,x,*,x,x,4,5,x,x
2023-02-02 18:06:02.206227,Prešov Arm. gen. L. Svobodu,12,8,x,x,441,34,98,0.4,x
2023-02-02 18:06:02.206227,Humenné Nám. slobody,11,28,35,x,x,30,37,x,x
2023-02-02 18:06:02.206227,Starina Vodná nádrž EMEP,x,x,54,x,x,6,7,x,1.2
2023-02-02 18:06:02.206227,Kolonické sedlo,*,*,x,x,x,x,x,x,x
2023-02-02 18:06:02.206227,Vranov nad Top. M. R. Štefánika,10,8,x,6,x,x,x,x,x
2023-02-02 18:06:02.206227,Bardejov Pod Vinbargom,5,4,60,x,x,7,9,x,x
2023-02-02 19:06:03.403309,Bratislava Kamenné nám.,13,6,x,x,x,x,x,x,x
2023-02-02 19:06:03.403309,Bratislava Trnavské Mýto,14,6,x,x,258,36,77,0.2,x
2023-02-02 19:06:03.403309,Bratislava Jeséniova,5,3,54,3,x,14,15,x,x
2023-02-02 19:06:03.403309,Bratislava Mamateyova,7,2,*,4,x,16,15,x,x
2023-02-02 19:06:03.403309,Bratislava Púchovská,6,3,x,2,192,11,11,0.2,x
2023-02-02 19:06:03.403309,Bratislava Padlých hrdinov mobilná AMS,14,5,x,x,PDL,23,27,x,x
2023-02-02 19:06:03.403309,Rovinka mobilná AMS,9,x,x,1,167,*,*,0.6,x
2023-02-02 19:06:03.403309,Pezinok Obrancov mieru,5,2,64,x,x,5,6,x,x
2023-02-02 19:06:03.403309,Rohožník Senická,9,8,x,11,809,12,24,0.5,x
2023-02-02 19:06:03.403309,Senec Boldocká,11,4,49,x,256,23,49,x,x
2023-02-02 19:06:03.403309,Nitra Janíkovce,6,2,60,x,x,11,12,x,x
2023-02-02 19:06:03.403309,Nitra Štúrova,12,5,x,3,285,PDL,13,0.1,x
2023-02-02 19:06:03.403309,Komárno Vnútorná okružná,8,5,53,x,x,13,13,x,x
2023-02-02 19:06:03.403309,Plášťovce,19,15,59,x,x,*,*,x,x
2023-02-02 19:06:03.403309,Topoľníky Aszód EMEP,7,2,53,PDL,x,9,8,x,*
2023-02-02 19:06:03.403309,Senica Hviezdoslavova,10,3,x,*,x,x,x,x,x
2023-02-02 19:06:03.403309,Trnava Kollárova,8,4,x,x,294,31,61,0.5,x
2023-02-02 19:06:03.403309,Sereď Vinárska,8,4,x,x,x,11,16,x,x
2023-02-02 19:06:03.403309,Trenčín Hasičská,6,2,x,11,233,24,38,0.5,x
2023-02-02 19:06:03.403309,Púchov 1. mája,6,3,x,3,277,14,15,x,x
2023-02-02 19:06:03.403309,Bystričany Rozvodňa SSE,6,6,x,46,x,x,x,x,x
2023-02-02 19:06:03.403309,Handlová Morovianska cesta,11,7,x,10,x,x,x,x,x
2023-02-02 19:06:03.403309,Prievidza Malonecpalská,12,6,52,26,x,19,29,x,x
2023-02-02 19:06:03.403309,Žarnovica Dolná,14,10,x,x,x,13,15,x,x
2023-02-02 19:06:03.403309,Žiar nad Hronom Jilemnického,12,6,x,x,x,x,x,x,x
2023-02-02 19:06:03.403309,Zvolen J. Alexyho,9,6,x,x,x,x,x,x,x
2023-02-02 19:06:03.403309,Banská Bystrica Štefánikovo nábrežie,10,6,x,6,780,37,97,0.8,x
2023-02-02 19:06:03.403309,Banská Bystrica Zelená,5,4,*,x,x,7,8,x,x
2023-02-02 19:06:03.403309,Lučenec Gemerská cesta,10,7,53,x,270,16,23,0.2,x
2023-02-02 19:06:03.403309,Hnúšťa Hlavná,1,PDL,x,x,x,x,x,x,x
2023-02-02 19:06:03.403309,Jelšava Jesenského,24,23,*,x,x,11,15,x,x
2023-02-02 19:06:03.403309,Žilina Obežná,10,6,24,x,311,42,66,x,x
2023-02-02 19:06:03.403309,Oščadnica,19,17,67,5,x,7,8,x,x
2023-02-02 19:06:03.403309,Martin Jesenského,10,7,x,x,*,23,38,0.6,x
2023-02-02 19:06:03.403309,Ružomberok Riadok,14,13,31,3,*,32,53,1.4,x
2023-02-02 19:06:03.403309,Chopok EMEP,x,x,67,x,x,9,16,x,x
2023-02-02 19:06:03.403309,Liptovský Mikuláš Školská,*,*,x,3,x,17,19,x,x
2023-02-02 19:06:03.403309,Košice Ďumbierska,x,x,60,x,x,x,x,x,x
2023-02-02 19:06:03.403309,Košice Amurská,24,12,x,x,x,x,x,x,x
2023-02-02 19:06:03.403309,Košice Štefánikova,50,19,x,9,658,52,114,0.9,x
2023-02-02 19:06:03.403309,Kojšovská hoľa,x,x,69,x,x,2,2,x,x
2023-02-02 19:06:03.403309,Veľká Ida Letná,15,13,x,x,339,x,x,x,x
2023-02-02 19:06:03.403309,Strážske Mierová,7,5,x,x,x,x,x,x,x
2023-02-02 19:06:03.403309,Trebišov T. G. Masaryka,12,9,55,x,x,11,12,x,x
2023-02-02 19:06:03.403309,Krompachy SNP,4,PDL,x,9,197,6,10,0.3,x
2023-02-02 19:06:03.403309,Poprad Železničná,11,11,x,x,x,19,23,x,x
2023-02-02 19:06:03.403309,Stará Lesná AÚ SAV EMEP,PDL,PDL,59,x,x,4,5,x,x
2023-02-02 19:06:03.403309,Gánovce Meteo. st,x,x,*,x,x,7,8,x,x
2023-02-02 19:06:03.403309,Prešov Arm. gen. L. Svobodu,10,9,x,x,368,24,60,0.3,x
2023-02-02 19:06:03.403309,Humenné Nám. slobody,11,28,45,x,x,19,21,x,x
2023-02-02 19:06:03.403309,Starina Vodná nádrž EMEP,x,x,*,x,x,5,6,x,1.2
2023-02-02 19:06:03.403309,Kolonické sedlo,*,*,x,x,x,x,x,x,x
2023-02-02 19:06:03.403309,Vranov nad Top. M. R. Štefánika,6,5,x,6,x,x,x,x,x
2023-02-02 19:06:03.403309,Bardejov Pod Vinbargom,5,5,60,x,x,6,6,x,x
2023-02-02 20:06:02.064421,Bratislava Kamenné nám.,8,7,x,x,x,x,x,x,x
2023-02-02 20:06:02.064421,Bratislava Trnavské Mýto,10,5,x,x,230,23,46,0.2,x
2023-02-02 20:06:02.064421,Bratislava Jeséniova,6,3,59,2,x,10,11,x,x
2023-02-02 20:06:02.064421,Bratislava Mamateyova,8,3,60,4,x,14,13,x,x
2023-02-02 20:06:02.064421,Bratislava Púchovská,7,4,x,2,200,10,11,0.2,x
2023-02-02 20:06:02.064421,Bratislava Padlých hrdinov mobilná AMS,9,6,x,x,PDL,20,24,x,x
2023-02-02 20:06:02.064421,Rovinka mobilná AMS,9,x,x,4,172,*,*,0.7,x
2023-02-02 20:06:02.064421,Pezinok Obrancov mieru,5,PDL,61,x,x,5,6,x,x
2023-02-02 20:06:02.064421,Rohožník Senická,8,7,x,11,790,9,13,0.4,x
2023-02-02 20:06:02.064421,Senec Boldocká,9,1,50,x,232,*,*,x,x
2023-02-02 20:06:02.064421,Nitra Janíkovce,9,2,51,x,x,15,17,x,x
2023-02-02 20:06:02.064421,Nitra Štúrova,15,3,x,*,355,PDL,19,0.2,x
2023-02-02 20:06:02.064421,Komárno Vnútorná okružná,8,4,53,x,x,13,13,x,x
