Datum,Stanica,PM10,PM2.5,O3,SO2,CO,NO2,NOx,Benzén,Hg
2024-01-01 05:06:02.461165,Bystričany Rozvodňa SSE,33,29,x,20,x,x,x,x,x
2024-01-01 05:06:02.461165,Handlová Morovianska cesta,28,22,x,11,x,x,x,x,x
2024-01-01 05:06:02.461165,Prievidza Malonecpalská,24,21,*,*,x,17,22,x,x
2024-01-01 05:06:02.461165,Žarnovica,39,34,x,x,x,10,13,x,x
2024-01-01 05:06:02.461165,Žiar nad Hronom Jilemnického,29,29,x,x,x,x,x,x,x
2024-01-01 05:06:02.461165,Zvolen J. Alexyho,119,98,x,x,x,x,x,x,x
2024-01-01 05:06:02.461165,Banská Bystrica Štefánikovo nábrežie,85,69,x,6,1986,16,70,*,x
2024-01-01 05:06:02.461165,Banská Bystrica Zelená,85,67,*,x,x,15,37,x,x
2024-01-01 05:06:02.461165,Lučenec Gemerská cesta,56,54,20,x,675,14,15,0.3,x
2024-01-01 05:06:02.461165,Hnúšťa Hlavná,68,60,x,x,x,x,x,x,x
2024-01-01 05:06:02.461165,Jelšava Jesenského,94,72,2,x,x,15,28,x,x
2024-01-01 05:06:02.461165,Brezno mobilná AMS,145,131,x,x,1094,16,43,x,x
2024-01-01 05:06:02.461165,Žilina Obežná,156,141,5,x,*,27,48,x,x
2024-01-01 05:06:02.461165,Oščadnica,87,77,19,6,x,9,9,x,x
2024-01-01 05:06:02.461165,Martin Jesenského,58,54,x,x,582,29,60,0.3,x
2024-01-01 05:06:02.461165,Ružomberok Riadok,54,47,15,10,759,13,18,0.5,x
2024-01-01 05:06:02.461165,Chopok EMEP,x,x,*,x,x,*,*,x,x
2024-01-01 05:06:02.461165,Liptovský Mikuláš Školská,85,70,x,3,x,18,26,x,x
2024-01-01 05:06:02.461165,Košice Ďumbierska,x,x,28,x,x,x,x,x,x
2024-01-01 05:06:02.461165,Košice Amurská,43,35,x,x,x,x,x,x,x
2024-01-01 05:06:02.461165,Košice Štefánikova,34,32,x,15,689,16,22,1.6,x
2024-01-01 05:06:02.461165,Kojšovská hoľa,x,x,54,x,x,3,4,x,x
2024-01-01 05:06:02.461165,Veľká Ida Letná,35,37,x,x,784,x,x,x,x
2024-01-01 05:06:02.461165,Strážske Mierová,18,17,x,x,x,x,x,x,x
2024-01-01 05:06:02.461165,Trebišov T. G. Masaryka,27,27,18,x,x,12,14,x,x
2024-01-01 05:06:02.461165,Krompachy SNP,119,101,x,5,1050,19,37,3.3,x
2024-01-01 05:06:02.461165,Poprad Železničná,14,15,x,x,x,5,5,x,x
2024-01-01 05:06:02.461165,Stará Lesná AÚ SAV EMEP,3,3,19,x,x,5,6,x,x
2024-01-01 05:06:02.461165,Gánovce Meteo. st,x,x,45,x,x,3,5,x,x
2024-01-01 05:06:02.461165,Prešov Arm. gen. L. Svobodu,37,33,x,x,891,19,24,1,x
2024-01-01 05:06:02.461165,Humenné Nám. slobody,22,17,52,x,x,*,*,x,x
2024-01-01 05:06:02.461165,Starina Vodná nádrž EMEP,x,x,53,x,x,4,3,x,1.3
2024-01-01 05:06:02.461165,Kolonické sedlo,16,14,x,x,x,x,x,x,x
2024-01-01 05:06:02.461165,Vranov nad Top. M. R. Štefánika,28,27,x,8,x,x,x,x,x
2024-01-01 05:06:02.461165,Bardejov Pod Vinbargom,27,23,36,x,x,4,4,x,x
2024-01-01 06:06:02.278335,Bratislava Kamenné nám.,18,16,x,x,x,x,x,x,x
2024-01-01 06:06:02.278335,Bratislava Trnavské Mýto,15,18,x,x,240,14,17,0.3,x
2024-01-01 06:06:02.278335,Bratislava Jeséniova,19,17,46,6,x,5,6,x,x
2024-01-01 06:06:02.278335,Bratislava Mamateyova,11,11,46,2,x,5,7,x,x
2024-01-01 06:06:02.278335,Bratislava Púchovská,19,18,x,PDL,261,6,7,0.9,x
2024-01-01 06:06:02.278335,Bratislava Padlých hrdinov mobilná AMS,24,19,x,x,90,x,x,x,x
2024-01-01 06:06:02.278335,Rovinka mobilná AMS,23,x,x,9,236,PDL,PDL,1.6,x
2024-01-01 06:06:02.278335,Pezinok Obrancov mieru,10,16,37,x,x,4,6,x,x
2024-01-01 06:06:02.278335,Rohožník Senická,28,13,x,11,557,PDL,PDL,0.7,x
2024-01-01 06:06:02.278335,Senec Boldocká,15,12,39,x,265,6,7,x,x
2024-01-01 06:06:02.278335,Nitra Janíkovce,45,41,*,x,x,11,11,x,x
2024-01-01 06:06:02.278335,Nitra Štúrova,36,30,x,9,310,8,13,0.4,x
2024-01-01 06:06:02.278335,Komárno Vnútorná okružná,27,27,28,x,x,11,10,x,x
2024-01-01 06:06:02.278335,Plášťovce,41,43,5,x,x,6,10,x,x
2024-01-01 06:06:02.278335,Topoľníky Aszód EMEP,24,30,*,*,x,*,*,x,*
2024-01-01 06:06:02.278335,Senica Hviezdoslavova,32,25,x,9,x,x,x,x,x
2024-01-01 06:06:02.278335,Trnava Kollárova,23,23,x,x,1017,37,69,0.1,x
2024-01-01 06:06:02.278335,Sereď Vinárska,23,19,x,x,x,7,8,x,x
2024-01-01 06:06:02.278335,Trenčín Hasičská,30,30,x,*,354,10,17,0.8,x
2024-01-01 06:06:02.278335,Púchov 1. mája,94,84,x,3,835,10,13,x,x
2024-01-01 06:06:02.278335,Bystričany Rozvodňa SSE,30,25,x,*,x,x,x,x,x
2024-01-01 06:06:02.278335,Handlová Morovianska cesta,23,20,x,11,x,x,x,x,x
2024-01-01 06:06:02.278335,Prievidza Malonecpalská,23,19,*,*,x,18,24,x,x
2024-01-01 06:06:02.278335,Žarnovica,36,34,x,x,x,9,12,x,x
2024-01-01 06:06:02.278335,Žiar nad Hronom Jilemnického,31,30,x,x,x,x,x,x,x
2024-01-01 06:06:02.278335,Zvolen J. Alexyho,104,89,x,x,x,x,x,x,x
2024-01-01 06:06:02.278335,Banská Bystrica Štefánikovo nábrežie,69,57,x,6,1888,14,63,*,x
2024-01-01 06:06:02.278335,Banská Bystrica Zelená,83,60,5,x,x,13,31,x,x
2024-01-01 06:06:02.278335,Lučenec Gemerská cesta,49,49,21,x,313,11,39,0.3,x
2024-01-01 06:06:02.278335,Hnúšťa Hlavná,71,57,x,x,x,x,x,x,x
2024-01-01 06:06:02.278335,Jelšava Jesenského,98,72,PDL,x,x,15,28,x,x
2024-01-01 06:06:02.278335,Brezno mobilná AMS,118,113,x,x,877,17,34,x,x
2024-01-01 06:06:02.278335,Žilina Obežná,108,96,4,x,401,25,32,x,x
2024-01-01 06:06:02.278335,Oščadnica,69,62,18,6,x,9,10,x,x
2024-01-01 06:06:02.278335,Martin Jesenského,52,48,x,x,588,22,36,0.4,x
2024-01-01 06:06:02.278335,Ružomberok Riadok,46,40,10,10,769,14,20,0.5,x
2024-01-01 06:06:02.278335,Chopok EMEP,x,x,72,x,x,PDL,3,x,x
2024-01-01 06:06:02.278335,Liptovský Mikuláš Školská,40,37,x,3,x,9,12,x,x
2024-01-01 06:06:02.278335,Košice Ďumbierska,x,x,24,x,x,x,x,x,x
2024-01-01 06:06:02.278335,Košice Amurská,36,36,x,x,x,x,x,x,x
2024-01-01 06:06:02.278335,Košice Štefánikova,36,33,x,12,676,16,21,1.8,x
2024-01-01 06:06:02.278335,Kojšovská hoľa,x,x,58,x,x,*,*,x,x
2024-01-01 06:06:02.278335,Veľká Ida Letná,35,35,x,x,808,x,x,x,x
2024-01-01 06:06:02.278335,Strážske Mierová,20,19,x,x,x,x,x,x,x
2024-01-01 06:06:02.278335,Trebišov T. G. Masaryka,33,32,7,x,x,19,25,x,x
2024-01-01 06:06:02.278335,Krompachy SNP,96,82,x,6,973,13,21,3.1,x
2024-01-01 06:06:02.278335,Poprad Železničná,18,16,x,x,x,7,8,x,x
2024-01-01 06:06:02.278335,Stará Lesná AÚ SAV EMEP,10,7,26,x,x,7,7,x,x
2024-01-01 06:06:02.278335,Gánovce Meteo. st,x,x,44,x,x,3,5,x,x
2024-01-01 06:06:02.278335,Prešov Arm. gen. L. Svobodu,38,34,x,x,837,16,18,1,x
2024-01-01 06:06:02.278335,Humenné Nám. slobody,22,18,*,x,x,5,6,x,x
2024-01-01 06:06:02.278335,Starina Vodná nádrž EMEP,x,x,52,x,x,4,4,x,1.3
2024-01-01 06:06:02.278335,Kolonické sedlo,15,15,x,x,x,x,x,x,x
2024-01-01 06:06:02.278335,Vranov nad Top. M. R. Štefánika,23,22,x,9,x,x,x,x,x
2024-01-01 06:06:02.278335,Bardejov Pod Vinbargom,30,27,36,x,x,4,4,x,x
2024-01-01 07:06:02.551375,Bratislava Kamenné nám.,10,7,x,x,x,x,x,x,x
2024-01-01 07:06:02.551375,Bratislava Trnavské Mýto,7,6,x,x,238,10,13,0.2,x
2024-01-01 07:06:02.551375,Bratislava Jeséniova,8,5,44,6,x,6,6,x,x
2024-01-01 07:06:02.551375,Bratislava Mamateyova,7,7,43,2,x,4,7,x,x
2024-01-01 07:06:02.551375,Bratislava Púchovská,4,4,x,PDL,195,2,3,0.8,x
2024-01-01 07:06:02.551375,Bratislava Padlých hrdinov mobilná AMS,9,6,x,x,91,x,x,x,x
2024-01-01 07:06:02.551375,Rovinka mobilná AMS,11,x,x,12,223,PDL,PDL,1.3,x
2024-01-01 07:06:02.551375,Pezinok Obrancov mieru,4,7,62,x,x,1,3,x,x
2024-01-01 07:06:02.551375,Rohožník Senická,20,9,x,10,496,PDL,PDL,0.5,x
2024-01-01 07:06:02.551375,Senec Boldocká,6,6,61,x,196,3,6,x,x
2024-01-01 07:06:02.551375,Nitra Janíkovce,30,31,*,x,x,9,10,x,x
2024-01-01 07:06:02.551375,Nitra Štúrova,27,19,x,8,296,8,14,0.2,x
2024-01-01 07:06:02.551375,Komárno Vnútorná okružná,27,27,30,x,x,9,9,x,x
2024-01-01 07:06:02.551375,Plášťovce,34,36,5,x,x,7,12,x,x
2024-01-01 07:06:02.551375,Topoľníky Aszód EMEP,*,*,*,*,x,*,*,x,*
2024-01-01 07:06:02.551375,Senica Hviezdoslavova,25,21,x,10,x,x,x,x,x
2024-01-01 07:06:02.551375,Trnava Kollárova,15,15,x,x,976,39,70,0.1,x
2024-01-01 07:06:02.551375,Sereď Vinárska,23,19,x,x,x,8,10,x,x
2024-01-01 07:06:02.551375,Trenčín Hasičská,20,22,x,3,366,12,22,0.8,x
2024-01-01 07:06:02.551375,Púchov 1. mája,90,80,x,3,671,9,13,x,x
2024-01-01 07:06:02.551375,Bystričany Rozvodňa SSE,28,23,x,19,x,x,x,x,x
2024-01-01 07:06:02.551375,Handlová Morovianska cesta,18,16,x,11,x,x,x,x,x
2024-01-01 07:06:02.551375,Prievidza Malonecpalská,21,18,*,*,x,22,28,x,x
2024-01-01 07:06:02.551375,Žarnovica,35,31,x,x,x,11,15,x,x
2024-01-01 07:06:02.551375,Žiar nad Hronom Jilemnického,29,25,x,x,x,x,x,x,x
2024-01-01 07:06:02.551375,Zvolen J. Alexyho,77,67,x,x,x,x,x,x,x
2024-01-01 07:06:02.551375,Banská Bystrica Štefánikovo nábrežie,73,56,x,6,1832,15,62,*,x
2024-01-01 07:06:02.551375,Banská Bystrica Zelená,44,33,18,x,x,8,11,x,x
2024-01-01 07:06:02.551375,Lučenec Gemerská cesta,*,*,14,x,PDL,2,248,PDL,x
2024-01-01 07:06:02.551375,Hnúšťa Hlavná,59,45,x,x,x,x,x,x,x
2024-01-01 07:06:02.551375,Jelšava Jesenského,91,65,*,x,x,14,25,x,x
2024-01-01 07:06:02.551375,Brezno mobilná AMS,89,84,x,x,851,18,39,x,x
2024-01-01 07:06:02.551375,Žilina Obežná,92,84,5,x,390,21,28,x,x
2024-01-01 07:06:02.551375,Oščadnica,41,43,25,5,x,4,4,x,x
2024-01-01 07:06:02.551375,Martin Jesenského,46,43,x,x,566,21,33,0.3,x
2024-01-01 07:06:02.551375,Ružomberok Riadok,44,40,9,10,712,14,24,0.5,x
2024-01-01 07:06:02.551375,Chopok EMEP,x,x,63,x,x,2,5,x,x
2024-01-01 07:06:02.551375,Liptovský Mikuláš Školská,19,14,x,3,x,11,13,x,x
2024-01-01 07:06:02.551375,Košice Ďumbierska,x,x,17,x,x,x,x,x,x
2024-01-01 07:06:02.551375,Košice Amurská,38,33,x,x,x,x,x,x,x
2024-01-01 07:06:02.551375,Košice Štefánikova,38,34,x,14,712,30,64,1.6,x
2024-01-01 07:06:02.551375,Kojšovská hoľa,x,x,55,x,x,3,4,x,x
2024-01-01 07:06:02.551375,Veľká Ida Letná,35,34,x,x,792,x,x,x,x
2024-01-01 07:06:02.551375,Strážske Mierová,18,17,x,x,x,x,x,x,x
2024-01-01 07:06:02.551375,Trebišov T. G. Masaryka,34,32,27,x,x,8,9,x,x
2024-01-01 07:06:02.551375,Krompachy SNP,80,69,x,6,999,17,52,3,x
2024-01-01 07:06:02.551375,Poprad Železničná,16,16,x,x,x,7,7,x,x
2024-01-01 07:06:02.551375,Stará Lesná AÚ SAV EMEP,9,11,26,x,x,6,6,x,x
2024-01-01 07:06:02.551375,Gánovce Meteo. st,x,x,42,x,x,3,5,x,x
2024-01-01 07:06:02.551375,Prešov Arm. gen. L. Svobodu,40,36,x,x,904,19,25,1.1,x
2024-01-01 07:06:02.551375,Humenné Nám. slobody,22,18,50,x,x,6,7,x,x
2024-01-01 07:06:02.551375,Starina Vodná nádrž EMEP,x,x,52,x,x,4,3,x,1.3
2024-01-01 07:06:02.551375,Kolonické sedlo,16,14,x,x,x,x,x,x,x
2024-01-01 07:06:02.551375,Vranov nad Top. M. R. Štefánika,21,18,x,9,x,x,x,x,x
2024-01-01 07:06:02.551375,Bardejov Pod Vinbargom,32,32,35,x,x,5,4,x,x
2024-01-01 08:06:02.306046,Bratislava Kamenné nám.,6,4,x,x,x,x,x,x,x
2024-01-01 08:06:02.306046,Bratislava Trnavské Mýto,4,6,x,x,227,10,12,0.2,x
2024-01-01 08:06:02.306046,Bratislava Jeséniova,7,3,49,6,x,5,6,x,x
2024-01-01 08:06:02.306046,Bratislava Mamateyova,5,5,43,2,x,4,6,x,x
2024-01-01 08:06:02.306046,Bratislava Púchovská,4,5,x,PDL,196,3,3,0.8,x
2024-01-01 08:06:02.306046,Bratislava Padlých hrdinov mobilná AMS,5,4,x,x,93,x,x,x,x
2024-01-01 08:06:02.306046,Rovinka mobilná AMS,9,x,x,13,213,PDL,PDL,0.9,x
2024-01-01 08:06:02.306046,Pezinok Obrancov mieru,2,1,66,x,x,1,3,x,x
2024-01-01 08:06:02.306046,Rohožník Senická,5,3,x,10,485,PDL,PDL,0.3,x
2024-01-01 08:06:02.306046,Senec Boldocká,2,2,73,x,167,2,4,x,x
2024-01-01 08:06:02.306046,Nitra Janíkovce,21,22,*,x,x,10,11,x,x
2024-01-01 08:06:02.306046,Nitra Štúrova,21,17,x,8,286,9,16,0.2,x
2024-01-01 08:06:02.306046,Komárno Vnútorná okružná,24,24,39,x,x,9,9,x,x
2024-01-01 08:06:02.306046,Plášťovce,32,33,6,x,x,8,11,x,x
2024-01-01 08:06:02.306046,Topoľníky Aszód EMEP,9,12,38,11,x,*,*,x,*
2024-01-01 08:06:02.306046,Senica Hviezdoslavova,12,12,x,10,x,x,x,x,x
2024-01-01 08:06:02.306046,Trnava Kollárova,6,8,x,x,941,40,64,0.2,x
2024-01-01 08:06:02.306046,Sereď Vinárska,17,15,x,x,x,4,5,x,x
2024-01-01 08:06:02.306046,Trenčín Hasičská,11,13,x,3,342,18,30,0.7,x
2024-01-01 08:06:02.306046,Púchov 1. mája,26,24,x,3,374,5,8,x,x
2024-01-01 08:06:02.306046,Bystričany Rozvodňa SSE,22,21,x,21,x,x,x,x,x
2024-01-01 08:06:02.306046,Handlová Morovianska cesta,12,9,x,10,x,x,x,x,x
2024-01-01 08:06:02.306046,Prievidza Malonecpalská,20,16,*,*,x,12,14,x,x
2024-01-01 08:06:02.306046,Žarnovica,36,35,x,x,x,8,10,x,x
2024-01-01 08:06:02.306046,Žiar nad Hronom Jilemnického,27,25,x,x,x,x,x,x,x
2024-01-01 08:06:02.306046,Zvolen J. Alexyho,56,47,x,x,x,x,x,x,x
2024-01-01 08:06:02.306046,Banská Bystrica Štefánikovo nábrežie,72,56,x,6,1973,15,91,*,x
2024-01-01 08:06:02.306046,Banská Bystrica Zelená,27,22,16,x,x,9,14,x,x
2024-01-01 08:06:02.306046,Lučenec Gemerská cesta,*,*,13,x,PDL,3,353,*,x
2024-01-01 08:06:02.306046,Hnúšťa Hlavná,46,34,x,x,x,x,x,x,x
2024-01-01 08:06:02.306046,Jelšava Jesenského,95,67,PDL,x,x,13,23,x,x
2024-01-01 08:06:02.306046,Brezno mobilná AMS,73,75,x,x,902,19,46,x,x
2024-01-01 08:06:02.306046,Žilina Obežná,71,61,14,x,340,14,17,x,x
2024-01-01 08:06:02.306046,Oščadnica,32,29,26,5,x,7,7,x,x
2024-01-01 08:06:02.306046,Martin Jesenského,37,36,x,x,547,20,32,0.3,x
2024-01-01 08:06:02.306046,Ružomberok Riadok,49,37,6,11,740,17,29,0.5,x
2024-01-01 08:06:02.306046,Chopok EMEP,x,x,61,x,x,3,6,x,x
2024-01-01 08:06:02.306046,Liptovský Mikuláš Školská,17,15,x,2,x,*,*,x,x
2024-01-01 08:06:02.306046,Košice Ďumbierska,x,x,16,x,x,x,x,x,x
2024-01-01 08:06:02.306046,Košice Amurská,31,31,x,x,x,x,x,x,x
2024-01-01 08:06:02.306046,Košice Štefánikova,35,31,x,14,701,26,53,1.7,x
2024-01-01 08:06:02.306046,Kojšovská hoľa,x,x,55,x,x,2,4,x,x
2024-01-01 08:06:02.306046,Veľká Ida Letná,34,34,x,x,641,x,x,x,x
2024-01-01 08:06:02.306046,Strážske Mierová,21,18,x,x,x,x,x,x,x
2024-01-01 08:06:02.306046,Trebišov T. G. Masaryka,23,22,32,x,x,6,7,x,x
2024-01-01 08:06:02.306046,Krompachy SNP,88,69,x,6,921,18,45,3.1,x
2024-01-01 08:06:02.306046,Poprad Železničná,15,16,x,x,x,8,9,x,x
2024-01-01 08:06:02.306046,Stará Lesná AÚ SAV EMEP,9,9,21,x,x,5,5,x,x
2024-01-01 08:06:02.306046,Gánovce Meteo. st,x,x,39,x,x,3,5,x,x
2024-01-01 08:06:02.306046,Prešov Arm. gen. L. Svobodu,37,34,x,x,770,13,19,1,x
2024-01-01 08:06:02.306046,Humenné Nám. slobody,21,17,52,x,x,5,6,x,x
2024-01-01 08:06:02.306046,Starina Vodná nádrž EMEP,x,x,52,x,x,4,3,x,1.6
2024-01-01 08:06:02.306046,Kolonické sedlo,19,17,x,x,x,x,x,x,x
2024-01-01 08:06:02.306046,Vranov nad Top. M. R. Štefánika,19,18,x,9,x,x,x,x,x
2024-01-01 08:06:02.306046,Bardejov Pod Vinbargom,32,31,34,x,x,4,4,x,x
2024-01-01 09:06:02.496169,Bratislava Kamenné nám.,7,4,x,x,x,x,x,x,x
2024-01-01 09:06:02.496169,Bratislava Trnavské Mýto,5,6,x,x,233,9,11,0.2,x
2024-01-01 09:06:02.496169,Bratislava Jeséniova,7,4,47,6,x,6,7,x,x
2024-01-01 09:06:02.496169,Bratislava Mamateyova,3,5,42,2,x,5,7,x,x
2024-01-01 09:06:02.496169,Bratislava Púchovská,7,2,x,PDL,226,5,5,0.8,x
2024-01-01 09:06:02.496169,Bratislava Padlých hrdinov mobilná AMS,3,7,x,x,89,x,x,x,x
2024-01-01 09:06:02.496169,Rovinka mobilná AMS,11,x,x,11,221,PDL,PDL,0.8,x
2024-01-01 09:06:02.496169,Pezinok Obrancov mieru,1,1,66,x,x,1,3,x,x
2024-01-01 09:06:02.496169,Rohožník Senická,6,5,x,10,438,PDL,PDL,0.3,x
2024-01-01 09:06:02.496169,Senec Boldocká,1,1,69,x,172,4,6,x,x
2024-01-01 09:06:02.496169,Nitra Janíkovce,13,18,*,x,x,8,8,x,x
2024-01-01 09:06:02.496169,Nitra Štúrova,14,13,x,8,245,7,13,0.2,x
2024-01-01 09:06:02.496169,Komárno Vnútorná okružná,9,6,56,x,x,6,5,x,x
2024-01-01 09:06:02.496169,Plášťovce,34,31,6,x,x,6,9,x,x
2024-01-01 09:06:02.496169,Topoľníky Aszód EMEP,3,6,57,11,x,*,*,x,*
2024-01-01 09:06:02.496169,Senica Hviezdoslavova,11,6,x,10,x,x,x,x,x
2024-01-01 09:06:02.496169,Trnava Kollárova,1,PDL,x,x,935,41,59,0.1,x
2024-01-01 09:06:02.496169,Sereď Vinárska,4,3,x,x,x,3,4,x,x
2024-01-01 09:06:02.496169,Trenčín Hasičská,10,6,x,3,313,15,24,0.6,x
2024-01-01 09:06:02.496169,Púchov 1. mája,4,2,x,3,388,7,10,x,x
2024-01-01 09:06:02.496169,Bystričany Rozvodňa SSE,21,23,x,20,x,x,x,x,x
2024-01-01 09:06:02.496169,Handlová Morovianska cesta,10,5,x,10,x,x,x,x,x
2024-01-01 09:06:02.496169,Prievidza Malonecpalská,15,13,*,*,x,14,17,x,x
2024-01-01 09:06:02.496169,Žarnovica,44,39,x,x,x,7,9,x,x
2024-01-01 09:06:02.496169,Žiar nad Hronom Jilemnického,27,23,x,x,x,x,x,x,x
2024-01-01 09:06:02.496169,Zvolen J. Alexyho,49,39,x,x,x,x,x,x,x
2024-01-01 09:06:02.496169,Banská Bystrica Štefánikovo nábrežie,68,56,x,7,1853,15,77,*,x
2024-01-01 09:06:02.496169,Banská Bystrica Zelená,29,18,3,x,x,17,27,x,x
2024-01-01 09:06:02.496169,Lučenec Gemerská cesta,*,*,27,x,PDL,6,308,*,x
2024-01-01 09:06:02.496169,Hnúšťa Hlavná,39,31,x,x,x,x,x,x,x
2024-01-01 09:06:02.496169,Jelšava Jesenského,91,62,3,x,x,14,22,x,x
2024-01-01 09:06:02.496169,Brezno mobilná AMS,70,68,x,x,879,19,62,x,x
2024-01-01 09:06:02.496169,Žilina Obežná,33,29,29,x,215,5,7,x,x
2024-01-01 09:06:02.496169,Oščadnica,21,19,51,5,x,4,4,x,x
2024-01-01 09:06:02.496169,Martin Jesenského,28,27,x,x,525,18,30,0.3,x
2024-01-01 09:06:02.496169,Ružomberok Riadok,40,34,9,10,692,*,*,0.5,x
2024-01-01 09:06:02.496169,Chopok EMEP,x,x,57,x,x,2,5,x,x
2024-01-01 09:06:02.496169,Liptovský Mikuláš Školská,16,17,x,*,x,19,24,x,x
2024-01-01 09:06:02.496169,Košice Ďumbierska,x,x,27,x,x,x,x,x,x
2024-01-01 09:06:02.496169,Košice Amurská,29,27,x,x,x,x,x,x,x
2024-01-01 09:06:02.496169,Košice Štefánikova,30,29,x,17,703,31,61,1.5,x
2024-01-01 09:06:02.496169,Kojšovská hoľa,x,x,44,x,x,2,5,x,x
2024-01-01 09:06:02.496169,Veľká Ida Letná,24,29,x,x,589,x,x,x,x
2024-01-01 09:06:02.496169,Strážske Mierová,18,15,x,x,x,x,x,x,x
2024-01-01 09:06:02.496169,Trebišov T. G. Masaryka,20,20,23,x,x,13,16,x,x
2024-01-01 09:06:02.496169,Krompachy SNP,58,51,x,5,803,21,53,2.4,x
2024-01-01 09:06:02.496169,Poprad Železničná,14,14,x,x,x,11,15,x,x
2024-01-01 09:06:02.496169,Stará Lesná AÚ SAV EMEP,8,9,37,x,x,5,5,x,x
2024-01-01 09:06:02.496169,Gánovce Meteo. st,x,x,41,x,x,3,5,x,x
2024-01-01 09:06:02.496169,Prešov Arm. gen. L. Svobodu,32,31,x,x,694,9,12,0.8,x
2024-01-01 09:06:02.496169,Humenné Nám. slobody,20,16,50,x,x,4,6,x,x
2024-01-01 09:06:02.496169,Starina Vodná nádrž EMEP,x,x,52,x,x,3,3,x,1.5
2024-01-01 09:06:02.496169,Kolonické sedlo,17,14,x,x,x,x,x,x,x
2024-01-01 09:06:02.496169,Vranov nad Top. M. R. Štefánika,17,18,x,9,x,x,x,x,x
2024-01-01 09:06:02.496169,Bardejov Pod Vinbargom,27,25,37,x,x,4,3,x,x
2024-01-01 10:06:02.049503,Bratislava Kamenné nám.,8,5,x,x,x,x,x,x,x
2024-01-01 10:06:02.049503,Bratislava Trnavské Mýto,2,3,x,x,213,9,12,0.1,x
2024-01-01 10:06:02.049503,Bratislava Jeséniova,5,4,*,6,x,4,5,x,x
2024-01-01 10:06:02.049503,Bratislava Mamateyova,6,5,38,2,x,5,7,x,x
2024-01-01 10:06:02.049503,Bratislava Púchovská,7,7,x,PDL,220,5,5,0.8,x
2024-01-01 10:06:02.049503,Bratislava Padlých hrdinov mobilná AMS,7,6,x,x,98,x,x,x,x
2024-01-01 10:06:02.049503,Rovinka mobilná AMS,10,x,x,4,218,PDL,PDL,0.9,x
2024-01-01 10:06:02.049503,Pezinok Obrancov mieru,2,PDL,55,x,x,3,5,x,x
2024-01-01 10:06:02.049503,Rohožník Senická,9,6,x,10,532,PDL,PDL,0.3,x
2024-01-01 10:06:02.049503,Senec Boldocká,2,1,63,x,194,6,8,x,x
2024-01-01 10:06:02.049503,Nitra Janíkovce,14,15,*,x,x,7,8,x,x
2024-01-01 10:06:02.049503,Nitra Štúrova,8,7,x,8,216,5,9,0.2,x
2024-01-01 10:06:02.049503,Komárno Vnútorná okružná,PDL,2,60,x,x,6,6,x,x
2024-01-01 10:06:02.049503,Plášťovce,28,26,6,x,x,5,8,x,x
2024-01-01 10:06:02.049503,Topoľníky Aszód EMEP,3,6,*,*,x,*,*,x,*
2024-01-01 10:06:02.049503,Senica Hviezdoslavova,16,9,x,*,x,x,x,x,x
2024-01-01 10:06:02.049503,Trnava Kollárova,PDL,3,x,x,936,42,59,0.1,x
2024-01-01 10:06:02.049503,Sereď Vinárska,PDL,PDL,x,x,x,3,4,x,x
2024-01-01 10:06:02.049503,Trenčín Hasičská,9,4,x,3,219,7,12,0.4,x
2024-01-01 10:06:02.049503,Púchov 1. mája,8,5,x,3,388,8,10,x,x
2024-01-01 10:06:02.049503,Bystričany Rozvodňa SSE,11,14,x,20,x,x,x,x,x
2024-01-01 10:06:02.049503,Handlová Morovianska cesta,10,4,x,10,x,x,x,x,x
2024-01-01 10:06:02.049503,Prievidza Malonecpalská,10,6,*,*,x,13,16,x,x
2024-01-01 10:06:02.049503,Žarnovica,34,28,x,x,x,4,6,x,x
2024-01-01 10:06:02.049503,Žiar nad Hronom Jilemnického,25,24,x,x,x,x,x,x,x
2024-01-01 10:06:02.049503,Zvolen J. Alexyho,32,30,x,x,x,x,x,x,x
2024-01-01 10:06:02.049503,Banská Bystrica Štefánikovo nábrežie,47,44,x,6,1647,20,59,*,x
2024-01-01 10:06:02.049503,Banská Bystrica Zelená,26,20,11,x,x,14,17,x,x
2024-01-01 10:06:02.049503,Lučenec Gemerská cesta,*,*,11,x,PDL,8,400,*,x
2024-01-01 10:06:02.049503,Hnúšťa Hlavná,34,29,x,x,x,x,x,x,x
2024-01-01 10:06:02.049503,Jelšava Jesenského,87,58,PDL,x,x,12,26,x,x
2024-01-01 10:06:02.049503,Brezno mobilná AMS,67,64,x,x,788,17,56,x,x
2024-01-01 10:06:02.049503,Žilina Obežná,4,4,43,x,141,6,7,x,x
2024-01-01 10:06:02.049503,Oščadnica,5,7,46,5,x,5,5,x,x
2024-01-01 10:06:02.049503,Martin Jesenského,19,15,x,x,446,10,14,0.3,x
2024-01-01 10:06:02.049503,Ružomberok Riadok,33,27,15,*,654,12,17,0.5,x
2024-01-01 10:06:02.049503,Chopok EMEP,x,x,58,x,x,2,4,x,x
2024-01-01 10:06:02.049503,Liptovský Mikuláš Školská,27,27,x,3,x,17,23,x,x
2024-01-01 10:06:02.049503,Košice Ďumbierska,x,x,21,x,x,x,x,x,x
2024-01-01 10:06:02.049503,Košice Amurská,28,28,x,x,x,x,x,x,x
2024-01-01 10:06:02.049503,Košice Štefánikova,30,27,x,17,648,25,44,1.4,x
